Class,Subdivision,Order,Family,Genus,Species,Subpop.,spp,Total,Infected,Pool Size,Bacterium,Paper
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Mycodrosophila,sp.,NA,Mycodrosophilasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Paramycodrosophila,pictifrons,NA,Paramycodrosophilapictifrons,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Samoaia,sp.,NA,Samoaiasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Samoaia,sp.,NA,Samoaiasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Scaptodrosophila,albifrontata,NA,Scaptodrosophilaalbifrontata,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Sphaerogastrella,novoguinensis,NA,Sphaerogastrellanovoguinensis,2,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Tambourella,endiandrae,NA,Tambourellaendiandrae,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Unid.,sp.,NA,Unid.sp.,5,0,1,Wolbachia,Sintupachee06
insecta,Endopterygota,diptera,Drosophilidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Wolbachia,Sintupachee06
insecta,Endopterygota,diptera,Drosophilidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Drosophilidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Drosophilidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Drosophilidae,Zygothrica,sp.,NA,Zygothricasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Zygothrica,sp.,NA,Zygothricasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Zygothrica,sp.,NA,Zygothricasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Drosophilidae,Zygothrica,sp.,NA,Zygothricasp.,1,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Empididae,Bicellaria,vana,NA,Bicellariavana,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Bicellaria,vana,NA,Bicellariavana,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Clinocera,sp.,NA,Clinocerasp.,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Clinocera,sp.,NA,Clinocerasp.,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Dolichocephala,irrorata,NA,Dolichocephalairrorata,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Dolichocephala,irrorata,NA,Dolichocephalairrorata,1,1,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Drapetis,sp.,NA,Drapetissp.,3,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Empididae,Drapetis_(Elaphropeza),ephippiata,NA,Drapetis_(Elaphropeza)ephippiata,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Drapetis_(Elaphropeza),ephippiata,NA,Drapetis_(Elaphropeza)ephippiata,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Empis),bicuspidata,NA,Empis_(Empis)bicuspidata,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Empis),bicuspidata,NA,Empis_(Empis)bicuspidata,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Empis),nigripes,NA,Empis_(Empis)nigripes,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Empis),nigripes,NA,Empis_(Empis)nigripes,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Kritempis),livida,NA,Empis_(Kritempis)livida,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Kritempis),livida,NA,Empis_(Kritempis)livida,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Xanthempis),trigramma,NA,Empis_(Xanthempis)trigramma,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Empis_(Xanthempis),trigramma,NA,Empis_(Xanthempis)trigramma,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Hemerodromia,baetica,NA,Hemerodromiabaetica,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Hemerodromia,baetica,NA,Hemerodromiabaetica,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Hilara,interstincta,NA,Hilarainterstincta,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Hilara,interstincta,NA,Hilarainterstincta,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Hybos,femoratus,NA,Hybosfemoratus,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Hybos,femoratus,NA,Hybosfemoratus,1,1,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Leptopeza,flavipes,NA,Leptopezaflavipes,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Leptopeza,flavipes,NA,Leptopezaflavipes,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Oedalea,hybotina,NA,Oedaleahybotina,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Oedalea,hybotina,NA,Oedaleahybotina,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Oedalea,tibialis,NA,Oedaleatibialis,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Oedalea,tibialis,NA,Oedaleatibialis,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Phyllodromia,melanocephala,NA,Phyllodromiamelanocephala,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Phyllodromia,melanocephala,NA,Phyllodromiamelanocephala,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Platypalpus,pallidiventris,NA,Platypalpuspallidiventris,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Platypalpus,pallidiventris,NA,Platypalpuspallidiventris,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Stilpon,graminum,NA,Stilpongraminum,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Stilpon,graminum,NA,Stilpongraminum,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Tachydromia,annulimana,NA,Tachydromiaannulimana,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Tachydromia,annulimana,NA,Tachydromiaannulimana,1,1,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Tachypeza,nubila,NA,Tachypezanubila,1,0,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Tachypeza,nubila,NA,Tachypezanubila,1,1,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Trichopeza,longicornis,NA,Trichopezalongicornis,1,1,1,Rickettsia,Martin13
insecta,Endopterygota,diptera,Empididae,Trichopeza,longicornis,NA,Trichopezalongicornis,1,0,1,Wolbachia,Martin13
insecta,Endopterygota,diptera,Empididae,Unid.,sp.,NA,Unid.sp.,1,0,1,Cardinium,Weeks03
insecta,Endopterygota,diptera,Empididae,Unid.,sp.,NA,Unid.sp.,1,0,1,Wolbachia,Weeks03
insecta,Endopterygota,diptera,Empididae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Empididae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Ephydridae,Hydrellia,sp.,NA,Hydrelliasp.,3,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Hydrellia,sp.,NA,Hydrelliasp.,7,2,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Hydrellia,sp.,NA,Hydrelliasp.,9,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Hydrellia,sp.,NA,Hydrelliasp.,12,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Notiphila,sp.,NA,Notiphilasp.,2,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Ochthera,brevitibialis,NA,Ochtherabrevitibialis,5,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Psilopa,sp.,NA,Psilopasp.,1,0,1,Wolbachia,Kittayapong03
insecta,Endopterygota,diptera,Ephydridae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Ephydridae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Fanniidae,Fannia,armata,NA,Fanniaarmata,1,1,1,Wolbachia,Martin12
insecta,Endopterygota,diptera,Fanniidae,Fannia,armata,NA,Fanniaarmata,1,0,1,Wolbachia,Martin12
insecta,Endopterygota,diptera,Fanniidae,Fannia,mollissima,NA,Fanniamollissima,1,0,1,Wolbachia,Martin12
insecta,Endopterygota,diptera,Fanniidae,Fannia,serena,NA,Fanniaserena,1,1,1,Wolbachia,Martin12
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,117,115,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,11,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,71,34,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,78,75,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,42,22,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,83,79,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,austeni,NA,Glossinaausteni,30,30,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,brevipalpis,NA,Glossinabrevipalpis,121,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,brevipalpis,NA,Glossinabrevipalpis,47,16,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,brevipalpis,NA,Glossinabrevipalpis,50,1,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,brevipalpis,NA,Glossinabrevipalpis,13,9,1,Wolbachia,Schneider13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,69,37,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,15,1,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,34,10,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,35,21,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,43,28,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,28,10,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,16,1,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,20,4,1,Wolbachia,Alam12_Symula13
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,fuscipes,Glossinafuscipes,53,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,fuscipes,NA,Glossinafuscipes,63,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,longipennis,NA,Glossinalongipennis,47,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,centralis,Glossinamorsitans,58,57,1,Wolbachia,Schneider13
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,36,33,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,36,35,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,100,100,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,74,7,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,26,26,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,99,95,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,8,3,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,100,98,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,122,122,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,morsitans,morsitans,Glossinamorsitans,40,33,1,Wolbachia,Schneider13
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,29,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,19,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,93,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,83,3,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,50,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,150,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,59,5,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,96,4,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,203,5,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,470,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,454,2,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,pallidipes,NA,Glossinapallidipes,94,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,188,1,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,180,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,29,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,36,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,29,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,19,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,12,1,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,30,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,gambiensis,Glossinapalpalis,32,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,palpalis,palpalis,Glossinapalpalis,48,0,1,Wolbachia,Doudoumis12
insecta,Endopterygota,diptera,Glossinidae,Glossina,swynnertoni,NA,Glossinaswynnertoni,27,3,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Glossinidae,Glossina,swynnertoni,NA,Glossinaswynnertoni,10,7,1,Wolbachia,Schneider13
insecta,Endopterygota,diptera,Glossinidae,Glossina,tachinoides,NA,Glossinatachinoides,93,0,1,Wolbachia,Cheng00
insecta,Endopterygota,diptera,Hippoboscidae,Hippobosca,equina,NA,Hippoboscaequina,15,0,1,Cardinium,Duron08
insecta,Endopterygota,diptera,Hippoboscidae,Hippobosca,equina,NA,Hippoboscaequina,15,0,1,Rickettsia,Duron08
insecta,Endopterygota,diptera,Hippoboscidae,Hippobosca,equina,NA,Hippoboscaequina,15,0,1,Wolbachia,Duron08
insecta,Endopterygota,diptera,Hippoboscidae,Melophagus,ovinus,NA,Melophagusovinus,60,1,1,Rickettsia,Hornok11
insecta,Endopterygota,diptera,Lauxaniidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Lauxaniidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,7,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,7,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,7,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,7,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Limoniidae,Dicranomyia,sp.,NA,Dicranomyiasp.,6,0,1,Wolbachia,Bennett12
insecta,Endopterygota,diptera,Lonchaeidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Wolbachia,Werren00
insecta,Endopterygota,diptera,Lonchopteridae,Lonchoptera,lutea,NA,Lonchopteralutea,10,0,1,Cardinium,Duron08
insecta,Endopterygota,diptera,Lonchopteridae,Lonchoptera,lutea,NA,Lonchopteralutea,10,0,1,Rickettsia,Duron08
insecta,Endopterygota,diptera,Lonchopteridae,Lonchoptera,lutea,NA,Lonchopteralutea,10,0,1,Wolbachia,Duron08
insecta,Endopterygota,diptera,Lonchopteridae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Lonchopteridae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Lonchopteridae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,diptera,Micropezidae,Unid.,sp.,NA,Unid.sp.,1,1,1,Wolbachia,Werren00
insecta,Endopterygota,diptera,Muscidae,Haematobia,irritans,NA,Haematobiairritans,10,10,10,Wolbachia,Hornok08
insecta,Endopterygota,diptera,Muscidae,Musca,domestica,NA,Muscadomestica,20,0,1,Cardinium,Duron08
insecta,Endopterygota,diptera,Muscidae,Musca,domestica,NA,Muscadomestica,20,0,1,Rickettsia,Duron08
insecta,Endopterygota,diptera,Muscidae,Musca,domestica,NA,Muscadomestica,20,0,1,Wolbachia,Duron08
insecta,Endopterygota,diptera,Muscidae,Musca,domestica,NA,Muscadomestica,1,1,1,Wolbachia,Martin12
insecta,Endopterygota,diptera,Muscidae,Musca,domestica,NA,Muscadomestica,25,2,1,Wolbachia,Pourali09
