"","Class","Subdivision","Order","Family","Genus","Species","spp","Subpop.","Total","Infected","Pool.Size","Bacterium","Paper","AT","id","ATcode"
"5287","Insecta","Paraneoptera","Psocodea","Trichodectidae","Bovicola","bovis","Bovicolabovis",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Bovicolabovis10Weeks03",0
"5288","Insecta","Endopterygota","Hymenoptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5289","Insecta","Paraneoptera","Thysanoptera","Aeolothripidae","Franklinothrips","orizabensis","Franklinothripsorizabensis",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Franklinothripsorizabensis10Weeks03",0
"5290","Insecta","Paraneoptera","Thysanoptera","Aeolothripidae","Franklinothrips","vespiformis","Franklinothripsvespiformis",NA,1,0,1,"Wolbachia","ZchoriFein04","terrestrial","Franklinothripsvespiformis10ZchoriFein04",0
"5291","Insecta","Paraneoptera","Thysanoptera","Phlaeothripidae","Leptothrips","mali","Leptothripsmali",NA,9,9,1,"Wolbachia","Nirgianaki03","terrestrial","Leptothripsmali99Nirgianaki03",0
"5292","Insecta","Paraneoptera","Thysanoptera","Phlaeothripidae","Leptothrips","near","Leptothripsnear",NA,9,0,1,"Wolbachia","Nirgianaki03","terrestrial","Leptothripsnear90Nirgianaki03",0
"5293","Insecta","Endopterygota","Hymenoptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5294","Insecta","Paraneoptera","Thysanoptera","Thripidae","Chaetanaphothrips","orchidii","Chaetanaphothripsorchidii",NA,1,1,1,"Wolbachia","ZchoriFein04","terrestrial","Chaetanaphothripsorchidii11ZchoriFein04",0
"5295","Insecta","Paraneoptera","Thysanoptera","Thripidae","Frankliniella","occidentalis","Frankliniellaoccidentalis",NA,1,0,1,"Wolbachia","ZchoriFein04","terrestrial","Frankliniellaoccidentalis10ZchoriFein04",0
"5296","Insecta","Paraneoptera","Thysanoptera","Thripidae","Frankliniella","schultzei","Frankliniellaschultzei",NA,11,1,1,"Wolbachia","Sintupachee06","terrestrial","Frankliniellaschultzei111Sintupachee06",0
"5297","Insecta","Paraneoptera","Thysanoptera","Thripidae","Scirtothrips","perseae","Scirtothripsperseae",NA,1,1,1,"Wolbachia","Weeks03","terrestrial","Scirtothripsperseae11Weeks03",0
"5298","Insecta","Paraneoptera","Thysanoptera","Thripidae","Stenchaetothrips","biformis","Stenchaetothripsbiformis",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Stenchaetothripsbiformis10Kittayapong03",0
"5299","Insecta","Paraneoptera","Thysanoptera","Thripidae","Thrips","tabaci","Thripstabaci",NA,1,0,1,"Wolbachia","ZchoriFein04","terrestrial","Thripstabaci10ZchoriFein04",0
"5300","Insecta","Palaeoptera","Hemiptera","Gerridae","Limnogonus","nitidus","Limnogonusnitidus",NA,2,0,1,"Wolbachia","Kittayapong03","aquatic","Limnogonusnitidus20Kittayapong03",1
"5301","Insecta","Endopterygota","Coleoptera","Coccinellidae","Scymnus","frontalis","Scymnusfrontalis",NA,11,0,1,"Wolbachia","Weinert07","terrestrial","Scymnusfrontalis110Weinert07",0
"5302","Insecta","Polyneoptera","Blattaria","Corydiidae","Arenivaga","sp.","Arenivagasp.",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Arenivagasp.10Weeks03",0
"5303","Insecta","Polyneoptera","Blattaria","Ectobiidae","Blattella","germanica","Blattellagermanica",NA,3,0,1,"Wolbachia","Kittayapong03","terrestrial","Blattellagermanica30Kittayapong03",0
"5304","Insecta","Polyneoptera","Blattaria","Ectobiidae","Blattella","germanica","Blattellagermanica",NA,4,0,1,"Wolbachia","Sintupachee06","terrestrial","Blattellagermanica40Sintupachee06",0
"5305","Insecta","Polyneoptera","Blattaria","Ectobiidae","Loboptera","decipiens","Lobopteradecipiens",NA,23,0,1,"Wolbachia","Duron08","terrestrial","Lobopteradecipiens230Duron08",0
"5306","Insecta","Endopterygota","Coleoptera","Coccinellidae","Scymnus","frontalis","Scymnusfrontalis",NA,24,0,1,"Wolbachia","Weinert07","terrestrial","Scymnusfrontalis240Weinert07",0
"5307","Insecta","Endopterygota","Coleoptera","Coccinellidae","Scymnus","sp.","Scymnussp.",NA,1,0,1,"Wolbachia","ZchoriFein04","terrestrial","Scymnussp.10ZchoriFein04",0
"5308","Insecta","Polyneoptera","Dermaptera","Anisolabididae","Euborellia","philippinensis","Euborelliaphilippinensis",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Euborelliaphilippinensis10Kittayapong03",0
"5309","Insecta","Polyneoptera","Dermaptera","Forficulidae","Forficula","auricularia","Forficulaauricularia",NA,16,0,1,"Wolbachia","Duron08","terrestrial","Forficulaauricularia160Duron08",0
"5310","Insecta","Endopterygota","Coleoptera","Elateridae","Semiotus","insignis","Semiotusinsignis",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Semiotusinsignis10Werren95",0
"5311","Insecta","Polyneoptera","Isoptera","Rhinotermitidae","Reticulitermes","hesperus","Reticulitermeshesperus",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Reticulitermeshesperus10Weeks03",0
"5312","Insecta","Polyneoptera","Isoptera","Termitidae","Microcerotermes","sp.","Microcerotermessp.",NA,1,0,18,"Wolbachia","Pourali09","terrestrial","Microcerotermessp.10Pourali09",0
"5313","Insecta","Polyneoptera","Mantodea","Mantidae","Hierodula","bipapilla","Hierodulabipapilla",NA,1,0,1,"Wolbachia","Prakash06","terrestrial","Hierodulabipapilla10Prakash06",0
"5314","Insecta","Polyneoptera","Mantodea","Mantidae","Hierodula","sp.","Hierodulasp.",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Hierodulasp.10Kittayapong03",0
"5315","Insecta","Polyneoptera","Mantodea","Mantidae","Iris","oratoria","Irisoratoria",NA,6,0,1,"Wolbachia","Duron08","terrestrial","Irisoratoria60Duron08",0
"5316","Insecta","Polyneoptera","Mantodea","Mantidae","Mantis","religiosa","Mantisreligiosa",NA,3,0,1,"Wolbachia","Duron08","terrestrial","Mantisreligiosa30Duron08",0
"5317","Insecta","Endopterygota","Coleoptera","Elateridae","Semiotus","liqneus","Semiotusliqneus",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Semiotusliqneus10Werren95",0
"5318","Insecta","Polyneoptera","Orthoptera","Acrididae","Acrida","willemsei","Acridawillemsei",NA,5,0,1,"Wolbachia","Kittayapong03","terrestrial","Acridawillemsei50Kittayapong03",0
"5319","Insecta","Polyneoptera","Orthoptera","Acrididae","Calliptamus","italicus","Calliptamusitalicus",NA,18,0,1,"Wolbachia","Duron08","terrestrial","Calliptamusitalicus180Duron08",0
"5320","Insecta","Polyneoptera","Orthoptera","Acrididae","Ceracris","fasciata","Ceracrisfasciata",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Ceracrisfasciata10Kittayapong03",0
"5321","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","brunneus","Chorthippusbrunneus",NA,20,0,1,"Wolbachia","Duron08","terrestrial","Chorthippusbrunneus200Duron08",0
"5322","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",3,2,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus32MartinezRodriguez13b",0
"5323","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",3,3,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus33MartinezRodriguez13b",0
"5324","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",2,2,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus22MartinezRodriguez13b",0
"5325","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",2,1,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus21MartinezRodriguez13b",0
"5326","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",195,104,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus195104Zabal-Aguirre10",0
"5327","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",143,81,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus14381Zabal-Aguirre10",0
"5328","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",93,52,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus9352Zabal-Aguirre10",0
"5329","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",44,22,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus4422Zabal-Aguirre10",0
"5330","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",85,53,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus8553Zabal-Aguirre10",0
"5331","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",88,44,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus8844Zabal-Aguirre10",0
"5332","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",558,285,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus558285Zabal-Aguirre10",0
"5333","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",112,59,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus11259Zabal-Aguirre10",0
"5334","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","erythropus",92,46,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus9246Zabal-Aguirre10",0
"5335","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","Hybrid_parallelus-erythropus",3,1,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus31MartinezRodriguez13b",0
"5336","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","Hybrid_parallelus-erythropus",2,1,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus21MartinezRodriguez13b",0
"5337","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","Hybrid_parallelus-erythropus",3,3,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus33MartinezRodriguez13b",0
"5338","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","Hybrid_parallelus-erythropus",1,1,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus11MartinezRodriguez13b",0
"5339","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","Hybrid_parallelus-erythropus",4,3,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus43MartinezRodriguez13b",0
"5340","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",3,3,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus33MartinezRodriguez13b",0
"5341","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",1,1,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus11MartinezRodriguez13b",0
"5342","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",2,2,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus22MartinezRodriguez13b",0
"5343","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",1,1,1,"Wolbachia","MartinezRodriguez13b","terrestrial","Chorthippusparallelus11MartinezRodriguez13b",0
"5344","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",24,15,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus2415Zabal-Aguirre10",0
"5345","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",14,10,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus1410Zabal-Aguirre10",0
"5346","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",140,99,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus14099Zabal-Aguirre10",0
"5347","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",146,102,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus146102Zabal-Aguirre10",0
"5348","Insecta","Polyneoptera","Orthoptera","Acrididae","Chorthippus","parallelus","Chorthippusparallelus","parallelus",140,100,1,"Wolbachia","Zabal-Aguirre10","terrestrial","Chorthippusparallelus140100Zabal-Aguirre10",0
"5349","Insecta","Polyneoptera","Orthoptera","Acrididae","Hieroglyphus","banian","Hieroglyphusbanian",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Hieroglyphusbanian10Kittayapong03",0
"5350","Insecta","Polyneoptera","Orthoptera","Acrididae","Melanoplus","sp.","Melanoplussp.",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Melanoplussp.10Weeks03",0
"5351","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Serica","sp.","Sericasp.",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Sericasp.10Weeks03",0
"5352","Insecta","Polyneoptera","Orthoptera","Acrididae","Oxya","japonica","Oxyajaponica",NA,44,0,1,"Wolbachia","Kittayapong03","terrestrial","Oxyajaponica440Kittayapong03",0
"5353","Insecta","Polyneoptera","Orthoptera","Acrididae","Stenobothrus","lineatus","Stenobothruslineatus",NA,10,10,1,"Wolbachia","Duron08","terrestrial","Stenobothruslineatus1010Duron08",0
"5354","Insecta","Polyneoptera","Orthoptera","Gryllacrididae","Macrobaenetes","sp.","Macrobaenetessp.",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Macrobaenetessp.10Weeks03",0
"5355","Insecta","Polyneoptera","Orthoptera","Gryllidae","Anaxipha","longipennis","Anaxiphalongipennis",NA,6,4,1,"Wolbachia","Kittayapong03","terrestrial","Anaxiphalongipennis64Kittayapong03",0
"5356","Insecta","Polyneoptera","Orthoptera","Gryllidae","Euscyrtus","concinnus","Euscyrtusconcinnus",NA,27,0,1,"Wolbachia","Kittayapong03","terrestrial","Euscyrtusconcinnus270Kittayapong03",0
"5357","Insecta","Polyneoptera","Orthoptera","Gryllidae","Gryllomorpha","dalmatina","Gryllomorphadalmatina",NA,2,2,1,"Wolbachia","Duron08","terrestrial","Gryllomorphadalmatina22Duron08",0
"5358","Insecta","Polyneoptera","Orthoptera","Gryllidae","Loxoblemmus","campestris","Loxoblemmuscampestris",NA,1,1,5,"Wolbachia","Jeong12","terrestrial","Loxoblemmuscampestris11Jeong12",0
"5359","Insecta","Polyneoptera","Orthoptera","Gryllidae","Loxoblemmus","doenitzi","Loxoblemmusdoenitzi",NA,1,1,3,"Wolbachia","Jeong12","terrestrial","Loxoblemmusdoenitzi11Jeong12",0
"5360","Insecta","Polyneoptera","Orthoptera","Gryllidae","Loxoblemmus","equestris","Loxoblemmusequestris",NA,1,1,7,"Wolbachia","Jeong12","terrestrial","Loxoblemmusequestris11Jeong12",0
"5361","Insecta","Polyneoptera","Orthoptera","Gryllidae","Metioche","vittaticolis","Metiochevittaticolis",NA,5,0,1,"Wolbachia","Kittayapong03","terrestrial","Metiochevittaticolis50Kittayapong03",0
"5362","Insecta","Endopterygota","Hymenoptera","Formicidae","Wasmannia","auropunctata","Wasmanniaauropunctata",NA,8,0,1,"Wolbachia","Rey13","terrestrial","Wasmanniaauropunctata80Rey13",0
"5363","Insecta","Polyneoptera","Orthoptera","Gryllidae","Teleogryllus","sp.","Teleogryllussp.",NA,1,1,1,"Wolbachia","Kittayapong03","terrestrial","Teleogryllussp.11Kittayapong03",0
"5364","Insecta","Endopterygota","Hymenoptera","Formicidae","Wasmannia","auropunctata","Wasmanniaauropunctata",NA,9,0,1,"Wolbachia","Rey13","terrestrial","Wasmanniaauropunctata90Rey13",0
"5365","Insecta","Endopterygota","Hymenoptera","Formicidae","Wasmannia","auropunctata","Wasmanniaauropunctata",NA,9,0,1,"Wolbachia","Rey13","terrestrial","Wasmanniaauropunctata90Rey13",0
"5366","Insecta","Polyneoptera","Orthoptera","Gryllotalpidae","Gryllotalpa","orientalis","Gryllotalpaorientalis",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Gryllotalpaorientalis10Kittayapong03",0
"5367","Insecta","Polyneoptera","Orthoptera","Tetrigidae","Tettigidea","sp.","Tettigideasp.",NA,2,0,1,"Wolbachia","Kittayapong03","terrestrial","Tettigideasp.20Kittayapong03",0
"5368","Insecta","Endopterygota","Hymenoptera","Formicidae","Wasmannia","auropunctata","Wasmanniaauropunctata",NA,9,0,1,"Wolbachia","Rey13","terrestrial","Wasmanniaauropunctata90Rey13",0
"5369","Insecta","Polyneoptera","Orthoptera","Tettigoniidae","Conocephalus","longipennis","Conocephaluslongipennis",NA,53,0,1,"Wolbachia","Kittayapong03","terrestrial","Conocephaluslongipennis530Kittayapong03",0
"5370","Insecta","Endopterygota","Hymenoptera","Pteromalidae","Watshamiella","sp.","Watshamiellasp.",NA,1,1,1,"Wolbachia","Ahmed13","terrestrial","Watshamiellasp.11Ahmed13",0
"5371","Insecta","Endopterygota","Hymenoptera","Agaonidae","Watshamiella","sp.","Watshamiellasp.",NA,1,1,1,"Wolbachia","Haine05","terrestrial","Watshamiellasp.11Haine05",0
"5372","Insecta","Polyneoptera","Orthoptera","Tettigoniidae","Metrioptera","roeselii","Metriopteraroeselii",NA,22,0,1,"Wolbachia","Duron08","terrestrial","Metriopteraroeselii220Duron08",0
"5373","Insecta","Endopterygota","Hymenoptera","Pteromalidae","Watshamiella","sp.","Watshamiellasp.",NA,2,0,1,"Wolbachia","Ahmed13","terrestrial","Watshamiellasp.20Ahmed13",0
"5374","Insecta","Paraneoptera","Hemiptera","Reduviidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5375","Insecta","Endopterygota","Lepidoptera","Castniidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5376","Insecta","Endopterygota","Lepidoptera","Erebidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5377","Insecta","Endopterygota","Lepidoptera","Hesperiidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5378","Insecta","Polyneoptera","Phasmida","Phasmatidae","Bacullum","sp.","Bacullumsp.",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Bacullumsp.10Weeks03",0
"5379","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5380","Insecta","Polyneoptera","Phasmida","Phasmatidae","Extatosoma","tiaratum","Extatosomatiaratum",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Extatosomatiaratum10Weeks03",0
"5381","Insecta","Endopterygota","Lepidoptera","Lycaenidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5382","Insecta","Endopterygota","Lepidoptera","Noctuidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5383","Insecta","Endopterygota","Lepidoptera","Notodontidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5384","Insecta","Endopterygota","Coleoptera","Curculionidae","Sitophilus","granarius","Sitophilusgranarius",NA,1,0,1,"Wolbachia","Kageyama10","terrestrial","Sitophilusgranarius10Kageyama10",0
"5385","Insecta","Endopterygota","Diptera","Pipunculidae","Tomosvaryella","subvirescens","Tomosvaryellasubvirescens",NA,1,1,1,"Wolbachia","Kittayapong03","terrestrial","Tomosvaryellasubvirescens11Kittayapong03",0
"5386","Insecta","Endopterygota","Diptera","Scathophagidae","Trichopalpus","fraterna","Trichopalpusfraterna",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Trichopalpusfraterna10Martin12",0
"5387","Insecta","Endopterygota","Diptera","Empididae","Trichopeza","longicornis","Trichopezalongicornis",NA,1,0,1,"Wolbachia","Martin13","terrestrial","Trichopezalongicornis10Martin13",0
"5388","Insecta","Palaeoptera","Hemiptera","Mesoveliidae","Mesovelia","sp.","Mesoveliasp.",NA,2,0,1,"Wolbachia","Kittayapong03","aquatic","Mesoveliasp.20Kittayapong03",1
"5389","Insecta","Endopterygota","Lepidoptera","Notodontidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
"5390","Insecta","Endopterygota","Lepidoptera","Notodontidae","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Unid.sp.10Werren95",0
